确诊时间,统计级别,省份,城市,新增确诊病例数,核减确诊病例数
2月1日,城市级,重庆,垫江县,1,
2月1日,城市级,重庆,丰都县,1,
2月1日,城市级,重庆,奉节县,3,
2月1日,城市级,重庆,江北区,1,
2月1日,城市级,重庆,九龙坡区,2,
2月1日,城市级,重庆,两江新区,2,
2月1日,城市级,重庆,南岸区,1,
2月1日,城市级,重庆,铜梁区,2,
2月1日,城市级,重庆,万州区,6,
2月1日,城市级,重庆,巫溪县,1,
2月1日,城市级,重庆,秀山县,,
2月1日,城市级,重庆,渝北区,1,
2月1日,城市级,重庆,渝中区,2,
2月1日,城市级,重庆,云阳县,1,
2月1日,省级,重庆,,24,
2月1日,国家级,,,2590,-1
2月1日,城市级,北京,朝阳,8,
2月1日,城市级,北京,大兴,2,
2月1日,城市级,北京,地区待确认,,
2月1日,城市级,北京,房山,2,
2月1日,城市级,北京,丰台,4,
2月1日,城市级,北京,海淀,6,
2月1日,城市级,北京,门头沟,,
2月1日,城市级,北京,石景山,1,
2月1日,城市级,北京,顺义,4,
2月1日,省级,北京,,27,
2月1日,城市级,河南,南阳,1,
2月1日,城市级,河南,三门峡,,
2月1日,城市级,河南,鹤壁,2,
2月1日,城市级,河南,焦作,5,
2月1日,城市级,河南,开封,3,
2月1日,城市级,河南,洛阳,2,
2月1日,城市级,河南,漯河,2,
2月1日,城市级,河南,南阳,9,
2月1日,城市级,河南,平顶山,3,
2月1日,城市级,河南,商丘,7,
2月1日,城市级,河南,信阳,18,
2月1日,城市级,河南,许昌,1,
2月1日,城市级,河南,商丘,1,
2月1日,城市级,河南,郑州,9,
2月1日,城市级,河南,周口,2,
2月1日,城市级,河南,驻马店,6,
2月1日,省级,河南,,71,
2月1日,城市级,广东,潮州,,
2月1日,城市级,广东,地区待确认,,
2月1日,城市级,广东,东莞,6,
2月1日,城市级,广东,佛山,,
2月1日,城市级,广东,佛山,1,
2月1日,城市级,广东,广州,,
2月1日,城市级,广东,广州,38,
2月1日,城市级,广东,惠州,3,
2月1日,城市级,广东,梅州,,
2月1日,城市级,广东,梅州,1,
2月1日,城市级,广东,汕头,,
2月1日,城市级,广东,韶关,1,
2月1日,城市级,广东,深圳,,
2月1日,城市级,广东,深圳,26,
2月1日,城市级,广东,湛江,1,
2月1日,城市级,广东,肇庆,1,
2月1日,城市级,广东,中山,3,
2月1日,城市级,广东,珠海,,
2月1日,城市级,广东,珠海,3,
2月1日,省级,广东,,84,
2月2日,城市级,安徽,安庆,4,
2月2日,城市级,安徽,蚌埠,11,
2月2日,城市级,安徽,亳州,9,
2月2日,城市级,安徽,滁州,2,
2月2日,城市级,安徽,阜阳,6,
2月2日,城市级,安徽,合肥,16,
2月2日,城市级,安徽,淮北,2,
2月2日,城市级,安徽,淮南,1,
2月2日,城市级,安徽,六安,7,
2月2日,城市级,安徽,马鞍山,1,
2月2日,城市级,安徽,铜陵,2,
2月2日,城市级,安徽,芜湖,,
2月2日,城市级,安徽,宿州,7,
2月2日,城市级,安徽,宣城,,
2月2日,省级,安徽,,68,
2月2日,城市级,澳门,澳门,1,
2月2日,省级,澳门,,1,
2月2日,城市级,福建,福州,3,
2月2日,城市级,福建,南平,3,
2月2日,城市级,福建,宁德,3,
2月2日,城市级,福建,莆田,7,
2月2日,城市级,福建,泉州,2,
2月2日,城市级,福建,厦门,1,
2月2日,城市级,福建,漳州,1,
2月2日,省级,福建,,20,
2月2日,城市级,甘肃,定西,,
2月2日,城市级,甘肃,兰州,3,
2月2日,城市级,甘肃,临夏,1,
2月2日,城市级,甘肃,陇南,1,
2月2日,城市级,甘肃,庆阳,1,
2月2日,城市级,甘肃,天水,5,
2月2日,省级,甘肃,,11,
2月2日,城市级,广西,北海,3,
2月2日,城市级,广西,防城港,1,
2月2日,城市级,广西,贵港,1,
2月2日,城市级,广西,桂林,,
2月2日,城市级,广西,桂林,1,
2月2日,城市级,广西,贺州,1,
2月2日,城市级,广西,柳州,2,
2月2日,城市级,广西,南宁,6,
2月2日,城市级,广西,梧州,,
2月2日,城市级,广西,玉林,1,
2月2日,省级,广西,,16,
2月2日,城市级,贵州,贵阳,1,
2月2日,城市级,贵州,六盘水,1,
2月2日,城市级,贵州,铜仁,3,
2月2日,城市级,贵州,遵义,3,
2月2日,省级,贵州,,8,
2月2日,城市级,海南,昌江县,2,
2月2日,城市级,海南,儋州,1,
2月2日,城市级,海南,海口,2,
2月2日,城市级,海南,琼海,1,
2月2日,城市级,海南,三亚,,
2月2日,城市级,海南,文昌,1,
2月2日,省级,海南,,7,
2月2日,城市级,河北,廊坊,1,
2月2日,城市级,河北,秦皇岛,1,
2月2日,城市级,河北,石家庄,3,
2月2日,城市级,河北,邢台,4,
2月2日,省级,河北,,9,
2月2日,城市级,黑龙江,大庆,3,
2月2日,城市级,黑龙江,哈尔滨,11,
2月2日,城市级,黑龙江,鸡西,2,
2月2日,城市级,黑龙江,牡丹江,1,
2月2日,城市级,黑龙江,七台河,1,
2月2日,城市级,黑龙江,双鸭山,3,
2月2日,城市级,黑龙江,绥化,2,
2月2日,省级,黑龙江,,23,
2月2日,城市级,湖北,鄂州,28,
2月2日,城市级,湖北,恩施州,6,
2月2日,城市级,湖北,黄冈,244,
2月2日,城市级,湖北,黄石,82,
2月2日,城市级,湖北,荆门,16,
2月2日,城市级,湖北,荆州,166,
2月2日,城市级,湖北,十堰,44,
2月2日,城市级,湖北,随州,74,
2月2日,城市级,湖北,天门,16,
2月2日,城市级,湖北,武汉,1033,
2月2日,城市级,湖北,仙桃,29,
2月2日,城市级,湖北,咸宁,50,
2月2日,城市级,湖北,襄阳,107,
2月2日,城市级,湖北,孝感,169,
2月2日,城市级,湖北,宜昌,39,
2月2日,省级,湖北,,2103,
2月2日,城市级,湖南,常德,3,
2月2日,城市级,湖南,郴州,3,
2月2日,城市级,湖南,衡阳,2,
2月2日,城市级,湖南,怀化,1,
2月2日,城市级,湖南,娄底,6,
2月2日,城市级,湖南,邵阳,2,
2月2日,城市级,湖南,湘潭,3,
2月2日,城市级,湖南,湘西自治州,,
2月2日,城市级,湖南,益阳,,
2月2日,城市级,湖南,益阳,3,
2月2日,城市级,湖南,永州,4,
2月2日,城市级,湖南,岳阳,17,
2月2日,城市级,湖南,长沙,13,
2月2日,城市级,湖南,株洲,1,
2月2日,省级,湖南,,58,
2月2日,城市级,吉林,吉林,1,
2月2日,城市级,吉林,四平,3,
2月2日,城市级,吉林,长春,4,
2月2日,省级,吉林,,8,
2月2日,城市级,江苏,淮安,5,
2月2日,城市级,江苏,连云港,1,
2月2日,城市级,江苏,南京,5,
2月2日,城市级,江苏,南通,2,
2月2日,城市级,江苏,苏州,6,
2月2日,城市级,江苏,泰州,4,
2月2日,城市级,江苏,无锡,4,
2月2日,城市级,江苏,宿迁,1,
2月2日,城市级,江苏,徐州,6,
2月2日,城市级,江苏,扬州,1,
2月2日,省级,江苏,,35,
2月2日,城市级,江西,抚州,5,
2月2日,城市级,江西,赣州,2,-1
2月2日,城市级,江西,吉安,1,
2月2日,城市级,江西,九江,9,
2月2日,城市级,江西,南昌,14,
2月2日,城市级,江西,萍乡,3,
2月2日,城市级,江西,上饶,13,
2月2日,城市级,江西,新余,7,
2月2日,城市级,江西,宜春,5,
2月2日,省级,江西,,59,-1
2月2日,城市级,辽宁,大连,2,
2月2日,城市级,辽宁,阜新,1,
2月2日,城市级,辽宁,辽阳,1,
2月2日,城市级,辽宁,盘锦,1,
2月2日,城市级,辽宁,铁岭,1,
2月2日,省级,辽宁,,6,
2月2日,城市级,内蒙古,包头,1,
2月2日,城市级,内蒙古,鄂尔多斯,3,
2月2日,城市级,内蒙古,呼和浩特,2,
2月2日,城市级,内蒙古,乌兰察布,1,
2月2日,省级,内蒙古,,7,
2月2日,城市级,宁夏,银川,3,
2月2日,省级,宁夏,,3,
2月2日,城市级,青海,海北州,1,
2月2日,城市级,青海,西宁,3,
2月2日,省级,青海,,4,
2月2日,城市级,山东,滨州,,
2月2日,城市级,山东,菏泽,1,
2月2日,城市级,山东,济南,3,
2月2日,城市级,山东,济宁,4,
2月2日,城市级,山东,聊城,,
2月2日,城市级,山东,临沂,,
2月2日,城市级,山东,青岛,3,
2月2日,城市级,山东,日照,1,
2月2日,城市级,山东,泰安,2,
2月2日,城市级,山东,威海,1,
2月2日,城市级,山东,潍坊,3,
2月2日,城市级,山东,烟台,2,
2月2日,城市级,山东,枣庄,1,
2月2日,省级,山东,,21,
2月2日,城市级,山西,大同,1,
2月2日,城市级,山西,晋城,3,
2月2日,城市级,山西,晋中,2,
2月2日,城市级,山西,阳泉,1,
2月2日,城市级,山西,运城,3,
2月2日,省级,山西,,10,
2月2日,城市级,陕西,安康,1,
2月2日,城市级,陕西,宝鸡,1,
2月2日,城市级,陕西,铜川,1,
2月2日,城市级,陕西,渭南,1,
2月2日,城市级,陕西,西安,8,
2月2日,省级,陕西,,12,
2月2日,城市级,上海,宝山,2,
2月2日,城市级,上海,闵行,2,
2月2日,城市级,上海,浦东,3,
2月2日,城市级,上海,浦东,4,
2月2日,城市级,上海,普陀,1,
2月2日,城市级,上海,外地来沪,2,
2月2日,城市级,上海,杨浦,2,
2月2日,省级,上海,,16,
2月2日,城市级,四川,巴中,4,
2月2日,城市级,四川,成都,4,
2月2日,城市级,四川,达州,2,
2月2日,城市级,四川,甘孜,1,
2月2日,城市级,四川,广安,1,
2月2日,城市级,四川,凉山,1,
2月2日,城市级,四川,泸州,1,
2月2日,城市级,四川,眉山,1,
2月2日,城市级,四川,绵阳,3,
2月2日,城市级,四川,南充,3,
2月2日,城市级,四川,内江,1,
2月2日,城市级,四川,攀枝花,1,
2月2日,城市级,四川,遂宁,,
2月2日,省级,四川,,23,
2月2日,省级,台湾,,,
2月2日,城市级,天津,宝坻区,2,
2月2日,城市级,天津,和平区,1,
2月2日,城市级,天津,河东区,3,
2月2日,城市级,天津,红桥区,,
2月2日,城市级,天津,南开区,,
2月2日,城市级,天津,宁河区,1,
2月2日,城市级,天津,外地来津,,
2月2日,城市级,天津,西青区,,
2月2日,省级,天津,,7,
2月2日,城市级,西藏,拉萨,,
2月2日,省级,西藏,,,
2月2日,城市级,香港,香港,1,
2月2日,省级,香港,,1,
2月2日,城市级,新疆,乌鲁木齐,2,
2月2日,城市级,新疆,伊犁州,1,
2月2日,省级,新疆,,3,
2月2日,城市级,云南,楚雄州,2,
2月2日,城市级,云南,德宏州,1,
2月2日,城市级,云南,昆明,1,
2月2日,城市级,云南,丽江,1,
2月2日,城市级,云南,曲靖,1,
2月2日,城市级,云南,西双版纳州,1,
2月2日,城市级,云南,玉溪,1,
2月2日,城市级,云南,昭通,2,
2月2日,省级,云南,,10,
2月2日,城市级,浙江,杭州,8,
2月2日,城市级,浙江,湖州,3,
2月2日,城市级,浙江,金华,2,
2月2日,城市级,浙江,丽水,2,
2月2日,城市级,浙江,宁波,9,
2月2日,城市级,浙江,衢州,1,
2月2日,城市级,浙江,绍兴,3,
2月2日,城市级,浙江,台州,9,
2月2日,城市级,浙江,温州,26,
2月2日,城市级,浙江,舟山,,
2月2日,省级,浙江,,63,
2月2日,城市级,重庆,巴南区,1,
2月2日,城市级,重庆,大足区,1,
2月2日,城市级,重庆,垫江县,1,
2月2日,城市级,重庆,奉节县,1,
2月2日,城市级,重庆,涪陵区,1,
2月2日,城市级,重庆,高新区,1,
2月2日,城市级,重庆,合川区,1,
2月2日,城市级,重庆,江北区,3,
2月2日,城市级,重庆,九龙坡区,2,
2月2日,城市级,重庆,开州区,1,
2月2日,城市级,重庆,梁平区,1,
2月2日,城市级,重庆,南岸区,2,
2月2日,城市级,重庆,綦江区,1,
2月2日,城市级,重庆,荣昌区,2,
2月2日,城市级,重庆,铜梁区,3,
2月2日,城市级,重庆,潼南区,1,
2月2日,城市级,重庆,万州区,10,
2月2日,城市级,重庆,巫山县,1,
2月2日,城市级,重庆,永川区,,
2月2日,城市级,重庆,云阳县,,
2月2日,城市级,重庆,长寿区,1,
2月2日,城市级,重庆,忠县,3,
2月2日,省级,重庆,,38,
2月2日,国家级,,,2829,-4
2月2日,城市级,北京,昌平,1,
2月2日,城市级,北京,朝阳,,-4
2月2日,城市级,北京,大兴,7,
2月2日,城市级,北京,地区待确认,,
2月2日,城市级,北京,东城,,-1
2月2日,城市级,北京,房山,2,
2月2日,城市级,北京,丰台,1,
2月2日,城市级,北京,海淀,1,
2月2日,城市级,北京,怀柔,2,
2月2日,城市级,北京,门头沟,2,
2月2日,城市级,北京,石景山,1,
2月2日,城市级,北京,顺义,,-1
2月2日,城市级,北京,外地来京,8,
2月2日,城市级,北京,西城,9,
2月2日,城市级,北京,延庆,1,
2月2日,省级,北京,,35,-6
2月2日,城市级,河南,安阳,4,
2月2日,城市级,河南,地区待确认,,
2月2日,城市级,河南,济源示范区,2,
2月2日,城市级,河南,焦作,1,
2月2日,城市级,河南,漯河,4,
2月2日,城市级,河南,南阳,8,
2月2日,城市级,河南,平顶山,5,
2月2日,城市级,河南,商丘,6,
2月2日,城市级,河南,新乡,4,
2月2日,城市级,河南,信阳,11,
2月2日,城市级,河南,许昌,2,
2月2日,城市级,河南,郑州,7,
2月2日,城市级,河南,周口,7,
2月2日,城市级,河南,驻马店,12,
2月2日,省级,河南,,73,
2月2日,城市级,广东,潮州,1,
2月2日,城市级,广东,地区待确认,,
2月2日,城市级,广东,东莞,4,
2月2日,城市级,广东,佛山,4,
2月2日,城市级,广东,广州,14,
2月2日,城市级,广东,惠州,5,
2月2日,城市级,广东,江门,1,
2月2日,城市级,广东,茂名,1,
2月2日,城市级,广东,梅州,1,
2月2日,城市级,广东,汕头,3,
2月2日,城市级,广东,汕尾,1,
2月2日,城市级,广东,清远,,
2月2日,城市级,广东,深圳,30,
2月2日,城市级,广东,中山,4,
